FID_,Max_1HR,Max_1HR_2,Max_1HR_72,Max_1TD,RH_Count,TD_Count,EV,DTW,TWI,Suscept_3
12965,0.859999339128,0.0,0.0,0.633,22,0,0.969956275204,165.50111200699996,7.36892278801,1
13052,0.919759738445,0.0,0.0,0.633,22,0,1.55341274285,456.722002941,6.67521500446,1
13053,0.917308467627,0.0,0.0,0.633,22,0,1.37347685607,363.541218907,7.644474017819999,1
13055,0.8776735013179999,0.0,0.0,0.633,22,0,2.45187507942,198.496942187,7.53350058943,1
13056,0.879199081558,0.0,0.0,0.633,22,0,2.62899793359,250.743604812,5.860029337309999,1
13057,0.881682312279,0.0,0.0,0.633,22,0,2.54235301156,396.02830202,7.41500313866,1
13090,0.902453472217,0.0,0.0,0.633,22,0,1.18591139873,1721.70725062,7.87260085591,1
13097,0.858605116606,0.0,0.0,0.633,22,0,2.09604719846,1444.22587077,9.25029667219,1
13098,0.8578345945900001,0.0,0.0,0.633,22,0,2.25411632799,1545.92227292,8.9663891235,1
13128,0.858668664736,0.0,0.0,0.633,22,0,2.12942275431,1439.92131002,9.72311847267,1
13129,0.858120705932,0.0,0.0,0.633,22,0,2.23832427131,1519.9589942,7.54995078119,1
13130,0.859805693584,0.0,0.0,0.633,22,0,2.45118263256,1294.3331018899996,8.0602451884,1
13132,0.857092247478,0.0,0.0,0.633,22,0,2.45523968099,1648.27550871,8.8970334025,1
13144,0.910589771426,0.0,0.0,0.633,22,0,1.49664016733,434.309098946,6.27545668004,1
13145,0.910400598699,0.0,0.0,0.633,22,0,1.51771390988,258.219616498,7.02834084415,1
13146,0.907315358137,0.0,0.0,0.633,22,0,1.57962860739,344.391636009,6.173093293020001,1
13150,0.903067285732,0.0,0.0,0.633,22,0,2.22699098587,1249.5831790700004,5.65351437821,1
13151,0.903098989617,0.0,0.0,0.633,22,0,2.40040384038,1304.1147513200003,5.89201508398,1
13169,0.890052000327,0.0,0.0,0.633,22,0,2.27578980882,579.8195594310001,4.94208152054,1
13170,0.889327120781,0.0,0.0,0.633,22,0,1.9099000236,508.026034324,7.451193649279999,1
13172,0.914960424779,0.0,0.0,0.633,22,0,1.40058203994,277.286656728,7.19792600367,1
13173,0.912713289261,0.0,0.0,0.633,22,0,1.4719400405899998,216.303144773,7.59511409023,1
13198,0.926530849366,0.0,0.0,0.633,22,0,0.853599559577,903.47285614,7.31002405882,1
13204,0.901200988535,0.0,0.0,0.633,22,0,1.58608937093,887.110948591,6.4021305918,1
13212,0.8539293840009999,0.0,0.0,0.633,22,0,2.68798110242,2196.67186445,6.88335425471,1
13218,0.902241942974,0.0,0.0,0.633,22,0,1.5837103284099998,110.083619099,5.852953611239999,1
13247,0.904023435381,0.0,0.0,0.633,22,0,1.10288824508,1854.13921131,9.22480570643,1
13253,0.859815157066,0.0,0.0,0.633,22,0,1.40319421974,1441.311679,8.74828214139,1
13254,0.859146924814,0.0,0.0,0.633,22,0,1.42309319491,1452.54626465,9.35104074577,1
13261,0.9412387961,0.0,0.0,0.633,22,0,0.887550339232,358.473704066,4.97658696837,1
13262,0.941244642985,0.0,0.0,0.633,22,0,0.64355825814,297.01481928,6.176360263129999,1
13263,0.876499032974,0.0,0.0,0.633,22,0,2.48828784192,191.807413672,7.630576119520001,1
13267,0.858565694094,0.0,0.0,0.633,22,0,1.99318405193,1704.06139635,7.2935188087,1
13268,0.8596913155760001,0.0,0.0,0.633,22,0,2.35414379681,1631.40881097,8.42779394003,1
13303,0.859041436955,0.0,0.0,0.633,22,0,1.34763444215,1591.99112391,8.48951850873,1
13304,0.8600243067739999,0.0,0.0,0.633,22,0,1.59206723243,1478.73427751,9.33544367468,1
13305,0.854980432987,0.0,0.0,0.633,22,0,3.21873635807,1756.3760459,8.46731286626,1
13307,0.8544760582780001,0.0,0.0,0.633,22,0,3.25553150604,1642.2943808,7.50253901891,1
13319,0.896687720792,0.0,0.0,0.633,22,0,3.13437678814,1052.21617007,6.251313198380001,1
13348,0.900728006448,0.0,0.0,0.633,22,0,1.02352751387,1613.4532173,8.37511143116,1
13352,0.904570727689,0.0,0.0,0.633,22,0,1.11023495014,1712.121354,8.32672578705,1
13353,0.907143761714,0.0,0.0,0.633,22,0,1.04522089418,1830.5399253,8.97622121516,1
13369,0.8577794194220001,0.0,0.0,0.633,22,0,2.33129926465,1574.15016911,7.56686389853,1
13375,0.932181840313,0.0,0.0,0.633,22,0,1.41473286416,1907.24997235,5.78614491401,1
13379,0.856760278083,0.0,0.0,0.633,22,0,2.3196818284200003,1738.901166,7.41842663569,1
13381,0.8573151883619999,0.0,0.0,0.633,22,0,2.27389742146,1643.71966287,7.514315317419999,1
13398,0.8582908187,0.0,0.0,0.633,22,0,1.7524981436700002,1534.98463182,9.04853085877,1
13399,0.8571011225380001,0.0,0.0,0.633,22,0,1.8499171997,1684.96887046,8.903404639070002,1
13400,0.897931934413,0.0,0.0,0.633,22,0,1.30376863999,392.2566252680001,6.4513379655400005,1
13402,0.895876287404,0.0,0.0,0.633,22,0,1.32951740715,243.963590954,6.15497902935,1
13405,0.906119260748,0.0,0.0,0.633,22,0,1.19351808839,775.1699855869999,8.75636719529,1
13406,0.903587060816,0.0,0.0,0.633,22,0,1.4691875453299998,849.259784963,5.53922163294,1
13407,0.906171320823,0.0,0.0,0.633,22,0,1.6315329977000002,680.0956475190001,6.16413651007,1
13411,0.854058799071,0.0,0.0,0.633,22,0,3.17416494177,1707.89141587,8.68959814761,1
13420,0.8543309816,0.0,0.0,0.633,22,0,3.2481523680400004,1912.15466087,6.781870120800001,1
13421,0.8544182642810001,0.0,0.0,0.633,22,0,3.17502708693,1784.90628135,7.29676391518,1
13426,0.884988893897,0.0,0.0,0.633,22,0,1.68353698577,828.750233306,6.94173759082,1
13460,0.904481989642,0.0,0.0,0.633,22,0,1.61276743788,403.58830591,6.017890636130001,1
13486,0.918660822561,0.0,0.0,0.633,22,0,1.4040435394600002,293.71927247900004,7.87591156214,1
13487,0.917163088918,0.0,0.0,0.633,22,0,1.4497716940099998,318.98693551,7.61582116286,1
13495,0.888547266944,0.0,0.0,0.633,22,0,2.04163047525,528.860538009,7.11464546418,1
13497,0.887586638845,0.0,0.0,0.633,22,0,2.23025777902,568.416844985,6.02320502072,1
13512,0.894721628938,0.0,0.0,0.633,22,0,1.05106367982,1545.99671747,7.63689072776,1
13513,0.856905766602,0.0,0.0,0.633,22,0,2.36414195674,1680.36595347,9.03915212987,1
13515,0.857776131233,0.0,0.0,0.633,22,0,2.18554382825,1556.08418419,9.16468766045,1
13516,0.858083139075,0.0,0.0,0.633,22,0,2.00145534413,1516.28675991,9.37135507859,1
13517,0.8580985040889999,0.0,0.0,0.633,22,0,2.17449641011,1520.76889178,8.95948756866,1
13540,0.923186140135,0.0,0.0,0.633,22,0,1.4465291935800002,130.748081561,6.87620801314,1
13556,0.930990511818,0.0,0.0,0.633,22,0,0.929569936901,1272.8437747,9.04083386399,1
13578,0.859349472182,0.0,0.0,0.633,22,0,2.16892551748,1349.42092974,9.66709750738,1
13579,0.8600258198649999,0.0,0.0,0.633,22,0,2.5342630289500003,1267.26605554,8.49581895588,1
13589,0.859927983334,0.0,0.0,0.633,22,0,2.36626468095,1300.2304996899998,9.95259383904,1
13613,0.904959517497,0.0,0.0,0.633,22,0,1.59272187967,311.092897225,6.467579004479999,1
13614,0.903580264913,0.0,0.0,0.633,22,0,1.3973893865400002,210.191424869,8.069235274910001,1
13620,0.861001505141,0.0,0.0,0.633,22,0,1.93088321112,1432.06169288,8.80959018984,1
13621,0.860402226448,0.0,0.0,0.633,22,0,1.665858229,1430.37654622,9.64315533638,1
13623,0.909276387521,0.0,0.0,0.633,22,0,1.33186131062,588.749851481,7.34903168224,1
13624,0.908242615786,0.0,0.0,0.633,22,0,1.16600578601,695.7196516329999,8.68923852092,1
13634,0.90500905546,0.0,0.0,0.633,22,0,1.9896797882,1310.18433774,5.38184546042,1
13639,0.860740362588,0.0,0.0,0.633,22,0,2.19866272663,1586.15874892,7.04118687639,1
13653,0.8534510709199999,0.0,0.0,0.633,22,0,3.3816685428100004,2222.0008557,4.46447798985,1
13751,0.8773530559110001,0.0,0.0,0.633,22,0,2.52182030678,163.789663914,6.631272945140001,1
13754,0.921824901268,0.0,0.0,0.633,22,0,2.45459174425,1072.3601979,5.56222399427,1
13762,0.919517472657,0.0,0.0,0.633,22,0,1.62741925795,1543.575155,5.128413898080001,1
13769,0.943446600646,0.0,0.0,0.633,22,0,0.912860665801,530.317382905,4.65310234864,1
13771,0.8577339760330001,0.0,0.0,0.633,22,0,2.13519544102,1572.80363223,8.892053468089998,1
13772,0.857234794647,0.0,0.0,0.633,22,0,2.21088542985,1652.38116159,7.939615871390001,1
13785,0.852571416985,0.0,0.0,0.633,22,0,3.85771357113,1680.8210284,5.43269129497,1
13793,0.878013682862,0.0,0.0,0.633,22,0,1.91476432383,208.285937187,7.74579914673,1
13797,0.8913759832029999,0.0,0.0,0.633,22,0,1.47821573862,679.3004581910002,6.22071417426,1
13798,0.888765802607,0.0,0.0,0.633,22,0,1.02997370926,622.739653698,7.878990348179999,1
13812,0.88904000048,0.0,0.0,0.633,22,0,1.51496350385,614.0710098129999,6.151412533589999,1
13813,0.887901294231,0.0,0.0,0.633,22,0,1.39398896152,581.8370176369999,7.758262292539999,1
13823,0.938476658293,0.0,0.0,0.633,22,0,2.0110833942,851.9038433610001,4.92872003233,1
13825,0.922558952462,0.0,0.0,0.633,22,0,1.48503434398,1474.15863289,5.792227147869999,1
13826,0.92444652319,0.0,0.0,0.633,22,0,1.4450430266499998,1567.72910468,6.47021373854,1
13850,0.913183826539,0.0,0.0,0.633,22,0,1.78177661262,1091.17164759,5.42221410949,1
13860,0.887553483248,0.0,0.0,0.633,22,0,1.3255951239,569.240577698,6.90218724569,1
13861,0.8864086845829999,0.0,0.0,0.633,22,0,1.50661064151,537.967618881,6.48243831744,1
13867,0.8512503594159999,0.0,0.0,0.633,22,0,3.6175452481,1143.67454542,6.07752267796,1
13868,0.913966674554,0.0,0.0,0.633,22,0,3.15926651018,3157.30515481,5.60514613738,1
13869,0.917019299972,0.0,0.0,0.633,22,0,3.11433765203,3067.03596722,5.03235265782,1
13933,0.956833189534,0.0,0.0,0.633,22,0,1.13322446054,1659.75580974,6.25377455242,1
13946,0.970267786699,0.0,0.0,0.633,22,0,1.51845550881,1061.0514397600002,8.6245907662,1
13947,0.971227123269,0.0,0.0,0.633,22,0,1.26319020453,1059.07862012,8.33676788511,1
13948,0.973376776638,0.0,0.0,0.633,22,0,1.44145349257,967.368437736,6.26953361302,1
13952,0.921597239218,0.0,0.0,0.633,22,0,7.92889756034,565.152281534,6.02825918614,1
13960,0.851575010202,0.0,0.0,0.633,22,0,1.29165881553,242.050573939,6.159221357130001,1
13961,0.852439559996,0.0,0.0,0.633,22,0,1.24800304619,255.37573383,6.7064273084,1
13980,0.944803046063,0.0,0.0,0.633,22,0,1.1697516062,319.411310776,4.75882773657,1
13994,0.882006953328,0.0,0.0,0.633,22,0,1.95724068552,979.691038603,6.98255535213,1
14013,0.970674584832,0.0,0.0,0.633,22,0,5.11079451976,1091.5713939,4.16585602769,1
14014,0.969007490045,0.0,0.0,0.633,22,0,1.3658970536,1150.63318266,8.4059319042,1
14025,0.883717778376,0.0,0.0,0.633,22,0,1.74098893041,1177.68058256,6.98582720827,1
14035,0.8981652140620001,0.0,0.0,0.633,22,0,4.46070590124,1181.33059192,11.5657795752,1
14051,0.911380754228,0.0,0.0,0.633,22,0,0.93701535735,916.513290096,9.59574433074,1
14054,0.955420706583,0.0,0.0,0.633,22,0,0.962240894704,1249.87584036,7.280872081189999,1
14058,0.875153407968,0.0,0.0,0.633,22,0,2.54758809481,548.228675393,5.45713781393,1
14060,0.8737049587700001,0.0,0.0,0.633,22,0,2.1523840182800003,450.749699133,4.938671235849999,1
14069,0.909765064716,0.0,0.0,0.633,22,0,0.972207741953,1001.28318823,8.49967033605,1
14090,0.966129558571,0.0,0.0,0.633,22,0,0.87668226655,1063.43315894,5.93864706,1
14091,0.963913102235,0.0,0.0,0.633,22,0,0.915581098829,922.359948802,7.085227059329999,1
14092,0.897017054517,0.0,0.0,0.633,22,0,6.54677989304,1117.23306167,8.59091855524,1
14112,0.883344113827,0.0,0.0,0.633,22,0,1.71091237463,1103.543651,7.96478705969,1
14113,0.884787611663,0.0,0.0,0.633,22,0,1.86270755324,1231.3881695100004,6.99809941906,1
14118,0.88242311875,0.0,0.0,0.633,22,0,3.10045237042,1406.1878538700005,5.59368406372,1
14125,0.883524149656,0.0,0.0,0.633,22,0,1.50799296379,1104.63719642,7.297035522460001,1
14126,0.8850867035340001,0.0,0.0,0.633,22,0,1.4883542315400002,1222.94372474,6.99268423352,1
14127,0.8876836906219999,0.0,0.0,0.633,22,0,2.17336259457,1387.8685345900003,5.121897735669999,1
14142,0.964945566038,0.0,0.0,0.633,22,0,1.13784077074,1308.064158,7.5140327704,1
14146,0.8826115727420001,0.0,0.0,0.633,22,0,1.70626747608,1078.70833518,6.5520117335800006,1
14147,0.8811132877560001,0.0,0.0,0.633,22,0,1.6184948196200002,979.310205543,7.00654875523,1
14148,0.878203137925,0.0,0.0,0.633,22,0,2.41738248911,807.107596439,5.06028501416,1
14149,0.8751815835629999,0.0,0.0,0.633,22,0,4.34297337303,643.490301586,4.70815098057,1
14150,0.872276492914,0.0,0.0,0.633,22,0,5.890052504859999,482.230589567,4.40041999767,1
14190,0.955257040367,0.0,0.0,0.633,22,0,1.03753334843,1575.91589134,6.69904410732,1
14192,0.954248823352,0.0,0.0,0.633,22,0,0.960734398476,1412.5112735500004,7.93054322308,1
14193,0.949635804727,0.0,0.0,0.633,22,0,1.81344120612,1391.2985240300004,5.13282557258,1
14195,0.95178689873,0.0,0.0,0.633,22,0,1.7314413436199998,1492.31137345,5.5458272637,1
14232,0.96913503059,0.0,0.0,0.633,22,0,1.8268220123,1016.02263916,7.15397338749,1
14267,0.949564619197,0.0,0.0,0.633,22,0,0.913630725673,868.078607788,5.89904836279,1
14268,0.950645363937,0.0,0.0,0.633,22,0,1.11421177659,974.689242015,5.605355970980001,1
14293,0.927313391979,0.0,0.0,0.633,22,0,0.993354860429,781.015314239,8.7101884524,1
14294,0.930114333668,0.0,0.0,0.633,22,0,1.0109768133,670.0638242449999,8.847170572910002,1
14322,0.901298244433,0.0,0.0,0.633,22,0,7.16966510862,1215.80367286,6.77843979077,1
14323,0.916944854639,0.0,0.0,0.633,22,0,6.21452597573,746.943522217,8.63933277468,1
14328,0.964287059229,0.0,0.0,0.633,22,0,1.52813526498,1362.844248,6.92915063418,1
14349,0.930263665128,0.0,0.0,0.633,22,0,2.22012617111,249.48813073,8.61983937309,1
14350,0.926607948239,0.0,0.0,0.633,22,0,2.23203644233,373.724983148,8.897183575350002,1
14369,0.929455769914,0.0,0.0,0.633,22,0,2.18285535841,271.114646694,6.8411348485,1
14401,0.8817639417120001,0.0,0.0,0.633,22,0,1.90760955449,999.865448581,7.267267455160001,1
14415,0.941771392469,0.0,0.0,0.633,22,0,0.770872389829,247.081819993,5.681840895850001,1
14423,0.954544739765,0.0,0.0,0.633,22,0,1.55108876167,1414.3220030099997,6.1340715068,1
14424,0.95216357708,0.0,0.0,0.633,22,0,1.3853837562599998,1400.5180419900005,6.54826815923,1
14428,0.8655933848880001,0.0,0.0,0.633,22,0,2.30306764138,227.602413211,7.25353426129,1
14471,0.948810900157,0.0,0.0,0.633,22,0,1.43037487337,212.180707304,5.96719969901,1
14475,0.960329275131,0.0,0.0,0.633,22,0,1.12261419427,753.9796801669999,8.16714290364,1
14478,0.965672736538,0.0,0.0,0.633,22,0,1.25954333884,1235.5391325100004,5.14134292983,1
14480,0.964728062523,0.0,0.0,0.633,22,0,1.67198633687,1046.69459394,4.51089411521,1
14481,0.962802268068,0.0,0.0,0.633,22,0,0.778016036646,900.886947767,7.011481636749999,1
14485,0.963410900699,0.0,0.0,0.633,22,0,1.89994313394,871.576466375,4.97736208321,1
14488,0.965827370945,0.0,0.0,0.633,22,0,1.15193939969,1012.15809315,7.05519964433,1
14537,0.837178404515,0.0,0.0,0.633,22,0,2.12204999394,103.593767378,6.133237671849999,1
14576,0.942042562095,0.0,0.0,0.633,22,0,0.786856592591,193.249054425,5.09971334744,1
14605,0.979729690335,0.0,0.0,0.633,22,0,1.23286249608,535.8345903119999,7.38163443544,1
14606,0.981453099795,0.0,0.0,0.633,22,0,1.08755605382,546.676368419,8.12387682493,1
14616,0.988217402072,0.0,0.0,0.633,22,0,1.6600407144,180.201984042,6.44249814188,1
14617,0.987419842646,0.0,0.0,0.633,22,0,1.73017893338,233.560970576,6.48230356225,1
14622,0.963993773512,0.0,0.0,0.633,22,0,1.09874359314,1058.52187681,7.886664338359999,1
14623,0.962584952856,0.0,0.0,0.633,22,0,1.30640483262,932.420778888,7.998740017059999,1
14625,0.901127273483,0.0,0.0,0.633,22,0,7.39716961525,1155.64295568,6.345795143179999,1
14629,0.8967352227159999,0.0,0.0,0.633,22,0,7.626841296009999,1094.56474844,6.018311689090001,1
14660,0.971136314528,0.0,0.0,0.633,22,0,1.62527935877,927.608141857,7.81540697092,1
14663,0.97405135015,0.0,0.0,0.633,22,0,2.49050913841,775.755844428,4.75407070149,1
14713,0.951047411832,0.0,0.0,0.633,22,0,0.99801644922,937.641725188,5.3285324247000005,1
14715,0.95275027793,0.0,0.0,0.633,22,0,1.0595068265099998,1098.99229211,5.20119046777,1
14716,0.954726818535,0.0,0.0,0.633,22,0,0.994927755157,1320.4993622600002,8.55559481075,1
14717,0.955761338535,0.0,0.0,0.633,22,0,0.921447194171,1480.8242148,8.04140051393,1
14718,0.956565096974,0.0,0.0,0.633,22,0,1.0185835294,1590.71861411,7.373574756440001,1
14719,0.958702362667,0.0,0.0,0.633,22,0,1.27124086567,1575.45658107,5.818877652009999,1
14723,0.965320945796,0.0,0.0,0.633,22,0,2.34602683885,1347.0062194499997,6.115243513669999,1
14726,0.971257762776,0.0,0.0,0.633,22,0,1.3671750053,1015.55351336,7.86826255918,1
14727,0.973178542497,0.0,0.0,0.633,22,0,1.6858736749399998,959.026973422,7.70569020898,1
14731,0.948043847785,0.0,0.0,0.633,22,0,0.998543018982,854.561453075,5.29334197327,1
14734,0.925258206237,0.0,0.0,0.633,22,0,1.26238815188,775.198011374,7.892553116269999,1
14798,0.746980335977,0.0,0.0,0.633,22,0,2.37494662253,1454.94029288,6.304727916059999,1
14844,0.87025075628,0.0,0.0,0.633,22,0,1.61929615911,170.04809593799996,8.49115098298,1
14848,0.870727617294,0.0,0.0,0.633,22,0,1.70127610761,290.123021941,9.61662709412,1
14849,0.870295404284,0.0,0.0,0.633,22,0,1.69634263979,312.201021432,7.769986449349999,1
14882,0.798219886091,0.0,0.0,0.633,22,0,3.14929113343,3318.95733523,5.12224458028,1
14925,0.852475604769,0.0,0.0,0.633,22,0,3.24100073707,378.837628156,7.626353915299999,1
14926,0.852598056197,0.0,0.0,0.633,22,0,3.2414570464600003,487.795208496,8.4146648953,1
14929,0.876611740203,0.0,0.0,0.633,22,0,1.99944646196,75.2979502372,4.95455323042,1
14959,0.822671540996,0.0,0.0,0.633,22,0,3.41930019713,923.644359647,6.28832663965,1
14961,0.815343184429,0.0,0.0,0.633,22,0,3.4566504948400003,496.998419189,5.08879814774,1
14970,0.8171392560009999,0.0,0.0,0.633,22,0,3.15787984104,1243.66828054,6.15177650452,1
14977,0.606281406823,0.0,0.0,0.633,22,0,2.42374694157,682.1905846230001,5.2282285573500005,1
14985,0.834567162991,0.0,0.0,0.633,22,0,1.66834453767,2145.98620646,7.44855712581,1
15042,0.872081143371,0.0,0.0,0.633,22,0,2.76222666909,1351.16203124,7.15340903977,1
15048,0.8601472742030001,0.0,0.0,0.633,22,0,3.16470258407,1972.43687922,6.97721861885,1
15051,0.860915306211,0.0,0.0,0.633,22,0,3.1214583051,1812.38956526,6.175552118430001,1
15071,0.962633853157,0.0,0.0,0.633,22,0,1.39327669314,1426.6242268899996,7.32135079188,1
15101,0.8761275929790001,0.0,0.0,0.633,22,0,1.77421604388,108.345725884,5.5596010725100005,1
15124,0.810328337184,0.0,0.0,0.633,22,0,2.59366429743,1684.43410573,9.2019669008,1
15126,0.8119357277949999,0.0,0.0,0.633,22,0,2.70076277886,1582.83658098,9.44197000475,1
15127,0.811757676027,0.0,0.0,0.633,22,0,2.75935893696,1756.6741062,7.14616290446,1
15128,0.809737503529,0.0,0.0,0.633,22,0,2.60718666423,1763.8796658,10.0809822083,1
15129,0.8150509191769999,0.0,0.0,0.633,22,0,3.01592164958,1148.88678376,7.54858255316,1
15131,0.8116516357870001,0.0,0.0,0.633,22,0,3.264852205,1003.05861181,5.63945729261,1
15132,0.837469292622,0.0,0.0,0.633,22,0,2.9248272725300004,1642.5133159699997,7.89872564832,1
15141,0.8892938494679999,0.0,0.0,0.633,22,0,1.88264003221,526.080256871,7.445323497059999,1
15142,0.89063533524,0.0,0.0,0.633,22,0,2.02030808541,618.28171018,8.03679858689,1
15148,0.4670835238579999,0.0,0.0,0.633,22,0,3.27703097071,799.7584743249998,7.231608872410001,1
15162,0.8563397759100001,0.0,0.0,0.633,22,0,2.16378685832,2009.800917,6.28246610299,1
15175,0.807167571166,0.0,0.0,0.633,22,0,3.36985365779,1422.0238073,4.89554769029,1
15195,0.7997695187389999,0.0,0.0,0.633,22,0,1.70332811,1654.55568942,7.24166914847,1
15196,0.792144779648,0.0,0.0,0.633,22,0,1.0323555712,1374.26173624,8.96075368308,1
15197,0.792436851038,0.0,0.0,0.633,22,0,0.778384810354,1258.2930308499997,9.0477285657,1
15198,0.791195995609,0.0,0.0,0.633,22,0,1.36533870524,1131.95191047,8.15485550459,1
15216,0.8520835987450001,0.0,0.0,0.633,22,0,2.09933652241,204.923443175,5.72145009535,1
15229,0.816910862923,0.0,0.0,0.633,22,0,2.96822691471,1210.6032492899997,7.42649742452,1
15230,0.817316178548,0.0,0.0,0.633,22,0,2.93345680824,1145.59776896,6.88193225581,1
15347,0.850985956192,0.0,0.0,0.633,22,0,2.04094761249,198.198092732,5.756505971829999,1
15348,0.851315806478,0.0,0.0,0.633,22,0,2.08855573198,233.776261139,5.30978087795,1
15456,0.547838473724,0.0,0.0,0.633,22,0,3.34228646446,230.202384881,4.41514592425,1
15498,0.489167320614,0.0,0.0,0.633,22,0,3.75744001021,1385.3174790600003,7.18956957739,1
15512,0.816242531726,0.0,0.0,0.633,22,0,3.03010481397,1273.7247795699998,7.85979864689,1
15516,0.809280396612,0.0,0.0,0.633,22,0,2.66590720581,1789.35515475,8.0654702232,1
15518,0.809616058037,0.0,0.0,0.633,22,0,2.73003690453,1622.17453075,7.21061764941,1
15560,0.64036970206,0.0,0.0,0.633,22,0,3.42648043869,1479.262146,7.174980807230001,1
15626,0.7596706982170001,0.0,0.0,0.633,22,0,2.39519357254,1522.7604203,7.74063414463,1
15691,0.857678545605,0.0,0.0,0.633,22,0,1.80236939817,1760.4848176,7.76580100318,1
15692,0.85693485207,0.0,0.0,0.633,22,0,1.84844645533,1834.64884033,6.7633690691,1
15735,0.8489768260289999,0.0,0.0,0.633,22,0,2.84392264097,1485.85754783,7.95626028277,1
15737,0.8436067481839999,0.0,0.0,0.633,22,0,2.85084562961,2007.92946316,7.41561713824,1
15787,0.868852271323,0.0,0.0,0.633,22,0,2.73276650192,619.8406141329999,7.260534863279999,1
15813,0.855921581056,0.0,0.0,0.633,22,0,2.5668514200600003,692.527685398,6.89455124834,1
15814,0.8572776147300001,0.0,0.0,0.633,22,0,2.42937794397,630.429525522,8.71737117915,1
15823,0.7877367593469999,0.0,0.0,0.633,22,0,1.80738003737,329.619443213,4.85880690477,1
15843,0.951871384274,0.0,0.0,0.633,22,0,1.41231372988,702.356222442,5.18081585082,1
15845,0.954696228107,0.0,0.0,0.633,22,0,1.30905766269,876.007701052,5.827069341610001,1
15855,0.773151712171,0.0,0.0,0.633,22,0,2.9762094138,1351.2166888499996,6.65362636319,1
15862,0.857742628809,0.0,0.0,0.633,22,0,1.43752056482,1649.13029031,7.96754412932,1
15863,0.857367142251,0.0,0.0,0.633,22,0,1.4939254489700002,1655.84445092,8.35087719503,1
15870,0.8457469018000001,0.0,0.0,0.633,22,0,1.81740950934,2966.41830963,6.48159730738,1
15872,0.847412969532,0.0,0.0,0.633,22,0,1.88984852462,2954.76321088,5.99091586602,1
15873,0.846582548093,0.0,0.0,0.633,22,0,1.7866907428099998,2955.41855498,6.15030482104,1
15892,0.85336351505,0.0,0.0,0.633,22,0,1.72585977308,2063.56530993,7.62003200319,1
15900,0.938915677238,0.0,0.0,0.633,22,0,2.7577118363200004,2274.63462684,5.81639143673,1
15901,0.936350667918,0.0,0.0,0.633,22,0,2.40891926673,2049.37731535,5.06106155414,1
15902,0.937482754053,0.0,0.0,0.633,22,0,2.3321637246,2145.44725485,5.56841442069,1
15909,0.955222474316,0.0,0.0,0.633,22,0,1.7803290913999998,1684.93867273,6.644986959520001,1
15912,0.951525385097,0.0,0.0,0.633,22,0,1.77495323031,1837.45681835,6.70987297255,1
15981,0.7080152609129999,0.0,0.0,0.633,22,0,3.13205619319,1545.11005672,6.228819286979999,1
16023,0.825160356901,0.0,0.0,0.633,22,0,3.61273568421,1162.7836226700003,6.997491880729999,1
16024,0.823814751137,0.0,0.0,0.633,22,0,3.55632869555,1072.84330695,6.944968584550001,1
16030,0.8698904378069999,0.0,0.0,0.633,22,0,2.54575110964,799.0128985469998,6.97630273224,1
16091,0.866690397263,0.0,0.0,0.633,22,0,3.15847423179,2481.1481925799994,6.15358458257,1
16096,0.460385251045,0.2129005913219999,1.20012771743,0.633,22,0,3.62839549105,1758.14890524,5.395312927640001,1
16103,0.866012094156,0.0,0.0,0.633,22,0,3.27580040576,655.4929709550001,7.311502676619999,1
16106,0.86285088527,0.0,0.0,0.633,22,0,3.03916152802,587.956600324,7.938298122719999,1
16116,0.75586617887,0.0,0.0,0.633,22,0,1.70891928673,103.621081445,6.02216134946,1
16151,0.860934986387,0.0,0.0,0.633,22,0,2.18177808068,1498.18842316,8.9053732872,1
16153,0.8618978396539999,0.0,0.0,0.633,22,0,2.27573290733,1393.39634096,8.70591255314,1
16172,0.876733564724,0.0,0.0,0.633,22,0,2.16065228913,2025.38805578,8.48260128674,1
16173,0.87633158402,0.0,0.0,0.633,22,0,2.17771144935,2120.10518871,9.08952151865,1
16184,0.876952691512,0.0,0.0,0.633,22,0,2.09932921955,1953.89845545,8.07511949539,1
16215,0.79693499359,0.0,0.0,0.633,22,0,3.11688201393,70.4543117187,3.86348990037,1
16217,0.92111572244,0.0,0.0,0.633,22,0,2.13308759592,27.6557708594,5.06507819663,1
16220,0.461655113914,0.234930134091,1.28353814212,0.633,22,0,3.11814404797,1446.83735725,6.66446382053,1
16244,0.669117517905,0.0,0.0,0.633,22,0,3.4576640221600003,1559.89312596,4.63115067598,1
16258,0.8413043062569999,0.0,0.0,0.633,22,0,2.56396411675,546.482952863,5.42535736554,1
16271,0.829248522009,0.0,0.0,0.633,22,0,1.019036304,1148.29306105,7.87294549089,1
16273,0.831078835405,0.0,0.0,0.633,22,0,1.19903172153,1136.29943034,6.7241047218,1
16281,0.873350817906,0.0,0.0,0.633,22,0,3.01976662607,1731.50290685,6.7038515755,1
16282,0.873896266733,0.0,0.0,0.633,22,0,3.11213606054,1791.2973172699997,7.10733478852,1
16283,0.8742945128020001,0.0,0.0,0.633,22,0,3.22322328568,1820.7465332,6.77665542563,1
16304,0.93128578391,0.0,0.0,0.633,22,0,1.00099960821,1536.53809274,7.933612470089999,1
16305,0.931374265793,0.0,0.0,0.633,22,0,0.904265340544,1403.87351792,8.81869694512,1
16307,0.745432040908,0.0,0.0,0.633,22,0,2.1918806385800003,1110.76285318,8.33457876865,1
